Date,SCHD,BLOK,HD,JPM,AVGO,TXN,ABBV,STOR,FCPT,CTRE,O,NSA,NSP,MSM,NTAP,SAFT,COR,DTE,IRM,APAM
2020-09-17,56.03498077392578,23.946455001831055,278.4417724609375,96.9555892944336,359.5504455566406,138.55833435058594,87.40354919433594,28.489004135131836,25.68861198425293,18.297109603881836,62.60223388671875,34.26694107055664,68.5462875366211,61.10396194458008,42.40085983276367,69.13788604736328,117.47738647460938,114.82965087890625,28.271970748901367,37.502933502197266
2020-09-18,55.52485656738281,23.789493560791016,273.6976318359375,96.74900817871094,353.46820068359375,136.8411865234375,87.87162780761719,27.44398307800293,24.935651779174805,18.131305694580078,60.921630859375,34.00959396362305,67.61056518554688,60.91563034057617,41.84114074707031,69.90850067138672,115.43890380859375,111.0461654663086,27.752769470214844,37.59870147705078
2020-09-21,54.09259033203125,23.59819793701172,270.873046875,93.75849151611328,348.8178405761719,135.18319702148438,86.87696838378906,25.803205490112305,23.644866943359375,18.04352378845215,58.71340560913086,33.62356948852539,64.48487091064453,57.84583282470703,40.643157958984375,68.39691162109375,114.93907928466797,110.32258605957031,26.714366912841797,36.18132400512695
2020-09-22,54.09259033203125,23.622722625732422,271.82781982421875,92.73542785644531,358.5350341796875,136.831298828125,86.39913940429688,26.311065673828125,24.388046264648438,18.082538604736328,59.241031646728516,33.851226806640625,64.9527359008789,58.69332504272461,41.12431335449219,67.58677673339844,115.664306640625,111.0263442993164,26.635997772216797,37.00493621826172
2020-09-23,53.03544616699219,23.279369354248047,265.1044921875,91.23033142089844,348.6195068359375,133.3870849609375,84.97540283203125,25.56880760192871,23.52752113342285,17.029186248779297,57.67769241333008,31.584577560424805,62.653255462646484,57.11134338378906,40.44676208496094,66.35182189941406,113.37101745605469,110.91731262207031,25.529020309448242,35.702484130859375
2020-09-24,53.213783264160156,23.240129470825195,264.2591247558594,91.1516342163086,349.5416564941406,134.8970184326172,83.77596282958984,25.63717269897461,23.869775772094727,16.590290069580078,57.365020751953125,31.76274299621582,63.59892654418945,57.78933334350586,40.741355895996094,67.33979034423828,114.42945861816406,111.99773406982422,25.96005630493164,35.10871887207031
2020-09-25,53.768611907958984,23.642343521118164,267.0936279296875,91.94844818115234,353.7854919433594,136.50564575195312,84.0880126953125,26.193866729736328,24.700965881347656,16.848751068115234,58.55706787109375,32.27743911743164,64.574462890625,58.024749755859375,41.2028694152832,66.87544250488281,115.595703125,113.7125473022461,25.989444732666016,35.59714126586914
2020-09-28,54.94761657714844,24.034746170043945,270.8531494140625,94.59465789794922,364.19677734375,140.07815551757812,85.11192321777344,27.2877197265625,25.55171012878418,17.84845733642578,60.257205963134766,32.99009704589844,65.6694564819336,59.34306716918945,42.81327819824219,68.9402847290039,117.17356872558594,113.80175018310547,26.05801773071289,36.96662902832031
2020-09-29,54.41260528564453,23.926836013793945,270.63433837890625,93.79783630371094,361.1824645996094,139.6439208984375,84.73161315917969,26.94142723083496,25.368667602539062,17.452924728393555,59.70026397705078,32.90101623535156,64.9527359008789,59.22064971923828,43.19624328613281,69.2169189453125,119.03504180908203,113.39535522460938,26.214757919311523,37.062400817871094
2020-09-30,54.789093017578125,24.044557571411133,276.2039794921875,94.70286560058594,361.2419738769531,140.9169921875,85.41423034667969,27.13930892944336,25.319196701049805,17.5963077545166,59.586490631103516,32.37641906738281,65.19163513183594,59.587894439697266,43.0489501953125,68.25859069824219,117.70824432373047,114.02973937988281,26.24414825439453,37.340126037597656
2020-10-01,54.75937271118164,24.279998779296875,276.1144714355469,95.39147186279297,365.4858093261719,143.0092010498047,84.97540283203125,28.118816375732422,25.992000579833984,17.986896514892578,61.087181091308594,33.1088752746582,65.9183120727539,58.61799240112305,42.1160888671875,66.86556243896484,118.54987335205078,112.44378662109375,26.459665298461914,36.6793212890625
2020-10-02,55.00706481933594,23.98569679260254,277.7952880859375,96.29649353027344,353.8152160644531,139.23928833007812,83.98074340820312,28.544260025024414,26.82311248779297,18.73841094970703,62.636924743652344,33.95020294189453,67.2322998046875,59.40898132324219,41.988433837890625,67.06314849853516,121.55001068115234,113.157470703125,26.782939910888672,37.0145149230957
2020-10-05,56.20588302612305,24.46050453186035,280.5701599121094,98.33184051513672,363.0069274902344,142.19007873535156,85.74578094482422,28.564048767089844,27.584962844848633,18.53075408935547,62.03860855102539,34.42530822753906,68.06847381591797,60.82146072387695,42.56779098510742,67.57689666748047,123.24314880371094,113.50439453125,26.79273796081543,37.55081558227539
2020-10-06,55.83930206298828,24.18189811706543,274.970703125,97.31912994384766,360.90484619140625,141.96310424804688,83.75645446777344,28.168285369873047,27.763057708740234,18.49120330810547,61.70512008666992,33.73244857788086,68.23770141601562,59.75739288330078,42.577613830566406,66.47037506103516,124.03526306152344,114.3865737915039,26.557626724243164,37.502933502197266
2020-10-07,56.978675842285156,24.56351089477539,281.2564392089844,99.01691436767578,363.6415100097656,144.82505798339844,84.90714263916016,27.56475257873535,27.466232299804688,18.421981811523438,61.508949279785156,33.99969482421875,70.76612091064453,61.499454498291016,43.78541564941406,66.97423553466797,123.66891479492188,113.50439453125,26.54783058166504,38.25950241088867
2020-10-08,57.83073043823242,24.947086334228516,282.9770202636719,101.05224609375,370.1758117675781,146.1178741455078,85.1704330444336,28.108922958374023,28.030200958251953,18.51097869873047,62.52903366088867,34.01948928833008,72.46833801269531,61.30170440673828,45.91958999633789,67.18170928955078,126.54032897949219,120.79975891113281,27.664602279663086,40.854827880859375
2020-10-09,57.93971633911133,25.113859176635742,284.3694763183594,100.47639465332031,373.5173645019531,148.9304962158203,85.52149200439453,27.68347930908203,27.733375549316406,18.352764129638672,61.97975158691406,33.89081954956055,71.90093994140625,61.913780212402344,45.53246307373047,67.50773620605469,125.93634033203125,119.23363494873047,27.67439842224121,42.28178024291992
2020-10-12,58.306297302246094,25.437591552734375,285.3540954589844,101.70753479003906,379.1989440917969,152.86814880371094,86.12609100341797,27.742843627929688,27.723482131958008,18.49120330810547,62.11707305908203,34.04918670654297,72.51810455322266,63.495758056640625,46.306724548339844,69.00944519042969,127.88692474365234,119.71932983398438,27.772361755371094,43.26819610595703
2020-10-13,57.820823669433594,25.501358032226562,288.7853698730469,100.05939483642578,378.2668762207031,152.46353149414062,85.64826965332031,27.0997314453125,27.357397079467773,18.125333786010742,60.48886489868164,33.79183578491211,72.10997772216797,61.819618225097656,46.535030364990234,67.3891830444336,126.73835754394531,118.02434539794922,27.067031860351562,43.6704216003418
2020-10-14,57.79110336303711,25.329679489135742,285.5331115722656,99.50340270996094,377.0869445800781,150.76608276367188,85.0749740600586,27.00079345703125,26.971525192260742,17.92756462097168,59.831703186035156,33.41571044921875,72.59774780273438,61.76311492919922,46.326576232910156,66.6976089477539,126.1541748046875,118.35144805908203,26.94947624206543,43.9194221496582
2020-10-15,58.08833312988281,25.18252944946289,285.9806823730469,100.99267578125,376.7200622558594,150.54898071289062,84.24468994140625,27.149202346801758,26.96162986755371,18.243993759155273,59.25299835205078,33.56418228149414,74.6384048461914,62.591773986816406,46.70378112792969,67.45833587646484,125.5600814819336,116.9042739868164,27.086624145507812,43.87153625488281
2020-10-16,58.18740463256836,25.13347816467285,286.1000061035156,100.7841796875,375.4508972167969,151.1114959716797,85.27265930175781,26.852380752563477,26.53618049621582,17.769351959228516,59.37070083618164,33.039588928222656,73.32442474365234,62.685935974121094,46.80304718017578,67.85352325439453,125.18383026123047,118.25232696533203,26.94947624206543,44.05349349975586
2020-10-19,57.4443359375,25.143287658691406,282.19134521484375,99.08641052246094,372.59521484375,148.78244018554688,83.33531951904297,26.466514587402344,26.387767791748047,17.27988052368164,57.624794006347656,32.25764465332031,73.08551025390625,61.97969436645508,47.64678955078125,66.86556243896484,123.81743621826172,117.13224792480469,26.773143768310547,43.526771545410156
2020-10-20,57.60285568237305,25.29043960571289,284.4888000488281,99.65233612060547,373.8049011230469,148.85154724121094,83.27601623535156,26.733654022216797,26.73406410217285,17.472702026367188,57.96808624267578,32.99009704589844,73.79227447509766,63.2132568359375,46.90230941772461,67.33979034423828,123.55009460449219,120.27440643310547,26.92988395690918,43.593807220458984
2020-10-21,57.186737060546875,25.594552993774414,282.96710205078125,98.65948486328125,368.9066467285156,144.21319580078125,81.93173217773438,26.81280517578125,26.724170684814453,17.433147430419922,58.536983489990234,32.683258056640625,74.2601318359375,62.620025634765625,46.45561981201172,68.24871063232422,122.66886901855469,120.39335632324219,26.822124481201172,41.60182189941406
2020-10-22,57.840641021728516,25.53569221496582,279.6352844238281,102.14437866210938,370.2154846191406,146.27578735351562,83.33531951904297,27.39655303955078,26.951736450195312,17.739688873291016,58.93913269042969,33.21775436401367,76.36051940917969,63.75,46.35635757446289,68.93040466308594,122.58965301513672,121.94956970214844,27.086624145507812,41.56351852416992
2020-10-23,58.157684326171875,25.506261825561523,281.4653015136719,103.06773376464844,369.57098388671875,147.99295043945312,83.3649673461914,27.821996688842773,26.96162986755371,17.78912925720215,59.586490631103516,33.75224304199219,76.4401626586914,64.04192352294922,46.54495620727539,69.74053955078125,122.01537322998047,124.05095672607422,27.282548904418945,41.419864654541016
2020-10-26,56.83006286621094,25.00594711303711,274.54302978515625,100.51610565185547,359.9727783203125,144.03553771972656,82.9498291015625,26.723758697509766,26.387767791748047,17.660581588745117,58.684112548828125,34.237247467041016,75.08635711669922,62.422279357910156,44.59938049316406,68.81185150146484,123.33226013183594,123.14894104003906,26.743755340576172,40.864402770996094
2020-10-27,56.01763916015625,25.359111785888672,275.33868408203125,98.61976623535156,356.5618591308594,145.19020080566406,81.75381469726562,26.011390686035156,26.0810489654541,17.29471206665039,57.60517501831055,33.861122131347656,76.0618896484375,63.79709243774414,43.72585678100586,68.169677734375,120.14399719238281,126.05320739746094,26.46946144104004,39.90671920776367
2020-10-28,54.2937126159668,24.604713439941406,268.2572937011719,95.84971618652344,344.2765197753906,141.12423706054688,79.55947875976562,25.269338607788086,25.190570831298828,16.7014102935791,56.702796936035156,33.48500061035156,76.00215911865234,63.203853607177734,41.97880935668945,69.3453598022461,117.95578002929688,121.07730102539062,25.813112258911133,38.33612060546875
2020-10-29,55.00706481933594,24.770503997802734,268.16778564453125,96.47521209716797,352.0106201171875,145.30886840820312,79.73739624023438,25.704673767089844,25.230148315429688,17.062335968017578,57.39919662475586,33.87102127075195,77.47542572021484,63.61817169189453,43.78541564941406,69.15763854980469,119.29248046875,122.38570404052734,25.793519973754883,38.31696319580078
2020-10-30,54.997154235839844,24.407529830932617,265.26361083984375,97.3389892578125,346.67608642578125,143.718505859375,84.1161880493164,25.427642822265625,25.071842193603516,16.909067153930664,56.979679107666016,33.54438400268555,76.23111724853516,65.59564971923828,43.56703186035156,69.15763854980469,118.18351745605469,122.33614349365234,25.529020309448242,38.36485290527344
2020-11-02,56.22570037841797,24.299619674682617,269.2717590332031,99.53318786621094,348.2823791503906,144.72242736816406,87.22976684570312,26.456621170043945,25.35877227783203,17.334266662597656,58.73259735107422,33.9403076171875,82.49246215820312,69.21160888671875,44.60930633544922,69.819580078125,119.97567749023438,124.59611511230469,25.97964859008789,39.90671920776367
2020-11-03,57.22636795043945,24.623353958129883,275.8658142089844,102.67060089111328,350.77117919921875,146.4121856689453,86.94312286376953,27.188777923583984,25.566551208496094,17.61113929748535,58.34852981567383,34.57378005981445,84.59284973144531,72.33789825439453,45.94937515258789,70.80754089355469,121.05493927001953,125.34944915771484,26.743755340576172,41.05594253540039
2020-11-04,56.54274368286133,25.506261825561523,281.1867980957031,99.53318786621094,361.5493469238281,151.11367797851562,93.40751647949219,27.030473709106445,25.734752655029297,17.433147430419922,57.60994338989258,34.821231842041016,86.22537994384766,69.08919525146484,44.83761215209961,69.16752624511719,124.45112609863281,124.07077026367188,26.077611923217773,41.151710510253906
2020-11-05,57.89017868041992,26.448030471801758,284.2998352050781,103.60387420654297,377.6521301269531,154.6223907470703,92.60688018798828,26.901851654052734,25.586339950561523,17.443037033081055,57.1175537109375,34.01948928833008,87.68867492675781,69.26810455322266,46.36627960205078,70.1456069946289,125.20362854003906,124.0311279296875,26.920087814331055,42.09024429321289
2020-11-06,57.493873596191406,26.771766662597656,282.69854736328125,102.22380828857422,377.40423583984375,156.7892608642578,91.7765884399414,26.99089813232422,24.893747329711914,17.58147430419922,57.10770797729492,34.12836837768555,86.53396606445312,70.42633819580078,46.6640739440918,69.29595184326172,125.86703491210938,122.77227783203125,26.26373863220215,40.759063720703125
2020-11-09,60.22837448120117,26.173349380493164,268.5059509277344,116.06414031982422,372.3671875,155.27841186523438,94.02034759521484,29.454509735107422,26.92205238342285,18.698856353759766,60.662776947021484,32.63376998901367,91.69036102294922,74.2596435546875,49.28464889526367,72.6451644897461,119.35189056396484,127.6788101196289,26.106998443603516,43.09580993652344
